DIAS,TRÊS MARIAS,BSM,FORTALEZA,JATOBÁ,ACARÁ DO TAPAJÓS,BUBURÉ,BELA VISTA
1998-08-01,411.16129032258067,290.7741935483871,312.61290322580646,290.7741935483871,327.06451612903226,429.4193548387097,357.8709677419355
1998-09-01,403.23333333333335,280.8,307.0,280.8,320.06666666666666,424.73333333333335,273.4
1998-10-01,418.64516129032256,299.741935483871,319.0,299.741935483871,332.6774193548387,434.64516129032256,268.7741935483871
1998-11-01,512.6333333333333,386.96666666666664,367.26666666666665,386.96666666666664,393.6333333333333,482.3666666666667,385.1333333333333
1998-12-01,666.3225806451613,514.6774193548387,445.96774193548384,514.6774193548387,497.2903225806452,554.9354838709677,546.6451612903226
1999-01-01,825.4516129032259,667.6774193548387,552.5483870967741,667.6774193548387,644.0322580645161,661.6451612903226,752.3548387096774
1999-02-01,798.6071428571429,629.25,530.8214285714286,629.25,638.0357142857143,654.6071428571429,777.3571428571429
1999-03-01,932.258064516129,754.0967741935484,611.5483870967741,754.0967741935484,750.5483870967741,736.1290322580645,939.0967741935484
1999-04-01,805.6333333333333,674.7666666666667,551.1333333333333,674.7666666666667,679.2333333333333,696.3666666666667,878.2
1999-05-01,744.7096774193549,579.9677419354839,511.03225806451616,579.9677419354839,638.4193548387096,675.8709677419355,853.0645161290323
1999-06-01,563.8,422.2,406.1333333333333,422.2,488.3,566.2666666666667,675.5333333333333
1999-07-01,469.93548387096774,341.19354838709677,348.96774193548384,341.19354838709677,388.16129032258067,484.8709677419355,542.4516129032259
1999-08-01,413.61290322580646,286.38709677419354,314.0,286.38709677419354,332.3225806451613,440.8709677419355,443.93548387096774
1999-09-01,405.2,278.76666666666665,307.53333333333336,278.76666666666665,318.43333333333334,427.6666666666667,357.53333333333336
1999-10-01,422.16129032258067,289.5483870967742,315.9032258064516,289.5483870967742,330.93548387096774,437.5806451612903,321.1622588286599
1999-11-01,514.4333333333333,373.6,359.43333333333334,373.6,383.6,472.23333333333335,358.6666666666667
1999-12-01,639.7741935483871,488.19354838709677,431.6774193548387,488.19354838709677,480.3225806451613,540.9032258064516,521.2903225806451
2000-01-01,921.1290322580645,727.7096774193549,589.4193548387096,727.7096774193549,687.8709677419355,683.483870967742,822.3225806451613
2000-02-01,1006.9655172413793,806.5172413793103,652.7586206896551,806.5172413793103,774.1379310344828,750.1034482758621,951.7241379310345
2000-03-01,1083.3225806451612,880.6774193548387,716.3225806451613,880.6774193548387,868.0,818.258064516129,1084.1290322580646
2000-04-01,996.9,803.1666666666666,667.6666666666666,803.1666666666666,817.5333333333333,783.2666666666667,1033.7666666666667
2000-05-01,771.4516129032259,600.8709677419355,525.7096774193549,600.8709677419355,645.1612903225806,671.741935483871,843.1612903225806
2000-06-01,569.6,422.13168216654344,397.0,422.13168216654344,460.43333333333334,539.5,618.7
2000-07-01,482.35483870967744,344.1290322580645,350.48387096774195,344.1290322580645,388.61290322580646,483.6774193548387,525.9354838709677
2000-08-01,439.6774193548387,306.03225806451616,327.1290322580645,306.03225806451616,352.258064516129,452.7903225806452,453.6774193548387
2000-09-01,441.6333333333333,303.43333333333334,325.06666666666666,303.43333333333334,343.5,446.25,385.98333333333335
2000-10-01,448.2258064516129,310.9032258064516,331.6774193548387,310.9032258064516,355.19354838709677,456.61290322580646,350.51612903225805
2000-11-01,547.7666666666667,408.2,390.3,408.2,434.6166666666667,523.95,482.3833333333333
2000-12-01,731.483870967742,559.8064516129032,478.5483870967742,559.8064516129032,546.1290322580645,594.016129032258,625.4193548387096
2001-01-01,860.1290322580645,687.5806451612904,571.9677419354839,687.5806451612904,677.7741935483871,687.9516129032259,827.4193548387096
2001-02-01,897.0357142857143,726.6428571428571,608.7857142857143,726.6428571428571,740.1785714285714,733.5892857142857,924.8035714285714
2001-03-01,1008.9354838709677,830.6129032258065,677.6129032258065,830.6129032258065,815.9032258064516,779.6774193548387,1015.3387096774194
2001-04-01,951.6,776.1,647.2333333333333,776.1,805.2,781.4833333333333,1032.25
2001-05-01,743.8064516129032,590.1935483870968,514.2903225806451,590.1935483870968,630.3870967741935,662.8548387096774,823.9354838709677
2001-06-01,622.0666666666667,478.03333333333336,441.4,478.03333333333336,525.0,588.3666666666667,688.6666666666666
2001-07-01,507.16129032258067,369.3225806451613,367.7741935483871,369.3225806451613,417.1290322580645,508.61290322580646,542.0645161290323
2001-08-01,442.741935483871,308.96774193548384,328.16129032258067,308.96774193548384,352.16129032258067,454.8709677419355,416.03225806451616
2001-09-01,437.7,302.26666666666665,323.56666666666666,302.26666666666665,339.6,443.2,337.8
2001-10-01,466.61290322580646,332.83870967741933,340.5806451612903,332.83870967741933,357.64516129032256,454.80645161290323,329.4516129032258
2001-11-01,516.9,375.1666666666667,367.46666666666664,375.1666666666667,393.1,481.4,385.1
2001-12-01,824.3548387096774,653.7096774193549,528.8064516129032,653.7096774193549,593.4193548387096,615.483870967742,674.0322580645161
2002-01-01,1081.1129032258063,868.1935483870968,685.3225806451613,868.1935483870968,791.5483870967741,736.6774193548387,938.7903225806451
2002-02-01,1014.1071428571429,810.875,653.0535714285714,810.875,765.3214285714286,734.0,919.9464285714286
2002-03-01,991.8064516129032,793.1612903225806,648.8387096774194,793.1612903225806,773.1290322580645,743.0967741935484,944.1451612903226
2002-04-01,890.4333333333333,710.7,589.0,710.7,710.3166666666667,709.2,893.0833333333334
2002-05-01,674.7096774193549,514.6290322580645,462.8709677419355,514.6290322580645,557.2903225806451,612.8870967741935,723.1935483870968
2002-06-01,542.3166666666667,395.21666666666664,386.3833333333333,395.21666666666664,445.05,533.1333333333333,593.3666666666667
2002-07-01,469.758064516129,330.80645161290323,340.93548387096774,330.80645161290323,371.9032258064516,470.2378927358292,496.48387096774195
2002-08-01,437.8709677419355,304.43548387096774,325.7903225806452,304.43548387096774,348.258064516129,452.17248989777187,431.6774193548387
2002-09-01,422.7,290.85,313.2,290.85,326.6,431.2,341.1666666666667
2002-10-01,436.80645161290323,301.0806451612903,323.4193548387097,301.0806451612903,343.7741935483871,445.85483870967744,312.7741935483871
2002-11-01,501.5833333333333,351.95,355.3833333333333,351.95,386.5,478.0,373.3666666666667
2002-12-01,584.3225806451613,428.5967741935484,398.741935483871,428.5967741935484,439.83870967741933,514.016129032258,456.9032258064516
2003-01-01,817.4354838709677,623.7903225806451,511.14516129032256,623.7903225806451,585.0483870967741,617.1935483870968,682.3870967741935
2003-02-01,1034.517857142857,817.0178571428571,652.2142857142857,817.0178571428571,771.0535714285714,730.3571428571429,931.5892857142857
2003-03-01,1046.741935483871,839.741935483871,676.4354838709677,839.741935483871,823.8870967741935,790.4193548387096,1025.8225806451612
2003-04-01,1129.4,940.2,759.4,940.2,919.9166666666666,837.0333333333333,1126.6
2003-05-01,848.5483870967741,659.1774193548387,561.7258064516129,659.1774193548387,688.2096774193549,699.258064516129,878.5645161290323
2003-06-01,658.5333333333333,488.1166666666667,438.26666666666665,488.1166666666667,513.1,576.2166666666667,655.6333333333333
2003-07-01,525.5967741935484,378.64516129032256,364.8709677419355,378.64516129032256,399.19354838709677,499.3225806451613,511.85483870967744
2003-08-01,462.14516129032256,323.2903225806452,331.35483870967744,323.2903225806452,356.3225806451613,454.35483870967744,417.03225806451616
2003-09-01,439.0,308.6666666666667,322.85,308.6666666666667,341.6,445.05,359.96666666666664
2003-10-01,567.6182795698925,425.6362007168459,403.60618279569894,425.6362007168459,447.9623655913979,519.5739247311828,502.7517921146953
2003-11-01,696.236559139785,542.6057347670251,484.36236559139786,542.6057347670251,554.3247311827957,594.0978494623656,645.536917562724
2003-12-01,824.8548387096774,659.5752688172042,565.1185483870968,659.5752688172042,660.6870967741936,668.6217741935484,788.3220430107526
2004-01-01,953.4731182795699,776.5448028673835,645.8747311827957,776.5448028673835,767.0494623655914,743.1456989247313,931.1071684587814
2004-02-01,1082.0913978494623,893.5143369175628,726.6309139784946,893.5143369175628,873.4118279569892,817.6696236559139,1073.89229390681
2004-03-01,1210.7096774193549,1010.483870967742,807.3870967741935,1010.483870967742,979.7741935483871,892.1935483870968,1216.6774193548388
2004-04-01,1077.2333333333333,878.1666666666666,719.4666666666667,878.1666666666666,889.0,838.6333333333333,1123.3666666666666
2004-05-01,828.516129032258,647.6129032258065,550.0322580645161,647.6129032258065,665.8064516129032,686.7741935483871,857.5806451612904
2004-06-01,643.4,483.1,437.76666666666665,483.1,505.4,573.8666666666667,640.2666666666667
2004-07-01,539.7096774193549,396.7741935483871,378.61290322580646,396.7741935483871,421.83870967741933,507.57999035190863,505.16129032258067
2004-08-01,474.5806451612903,341.0,342.19354838709677,341.0,366.4193548387097,465.04446258606345,402.06451612903226
2004-09-01,455.8,322.2,332.93333333333334,322.2,353.3666666666667,456.3664570921481,348.8333333333333
2004-10-01,464.61290322580646,334.84266662933135,338.83870967741933,334.84266662933135,358.5806451612903,462.4741433915085,341.83870967741933
2004-11-01,534.048743610739,394.5,377.93333333333334,394.5,404.26666666666665,500.06666666666666,418.43333333333334
2004-12-01,613.741935483871,463.741935483871,423.5806451612903,463.741935483871,463.06451612903226,537.1290322580645,504.5806451612903
2005-01-01,762.2903225806451,591.5806451612904,507.3225806451613,591.5806451612904,573.2258064516129,608.6451612903226,666.8387096774194
2005-02-01,930.0714285714286,718.5357142857143,603.7142857142857,718.5357142857143,695.1071428571429,699.3928571428571,847.7857142857143
2005-03-01,1079.5483870967741,877.3225806451613,730.9354838709677,877.3225806451613,853.7096774193549,819.1290322580645,1052.3548387096773
2005-04-01,992.2,830.048709469855,681.8333333333334,830.0487094698551,821.6,779.7666666666667,1051.7666666666667
2005-05-01,782.6593442655011,612.5633755978866,523.741935483871,612.5633755978866,557.8387096774194,661.741935483871,852.7741935483871
2005-06-01,584.19555753603,429.8448594681703,402.8930038064715,429.8448594681703,455.1333333333333,537.1333333333333,610.3
2005-07-01,492.0967741935484,355.48387096774195,352.5683231535238,355.48387096774195,388.7329094650355,481.96774193548384,476.0
2005-08-01,433.0724869709457,305.1290322580645,316.93548387096774,305.1290322580645,340.2178092899841,437.38709677419354,344.7741935483871
2005-09-01,424.6333333333333,293.8666666666667,308.43333333333334,293.8666666666667,332.76257803923215,428.76666666666665,276.6
2005-10-01,445.51612903225805,305.3225806451613,319.06451612903226,305.3225806451613,346.3159997320195,437.16129032258067,283.258064516129
2005-11-01,478.73333333333335,341.23333333333335,345.1333333333333,341.23333333333335,364.8180093244645,464.06666666666666,338.8666666666667
2005-12-01,759.3870967741935,572.6451612903226,494.0,572.6451612903226,538.0,588.2258064516129,619.2258064516129
2006-01-01,981.741935483871,777.1935483870968,648.483870967742,777.1935483870968,742.6129032258065,722.3548387096774,896.4193548387096
2006-02-01,972.7857142857143,779.5357142857143,648.25,779.5357142857143,749.8571428571429,733.7857142857143,923.3928571428571
2006-03-01,1086.5806451612902,898.516129032258,748.3548387096774,898.516129032258,876.8709677419355,828.3870967741935,1103.6451612903227
2006-04-01,1133.1,932.9333333333333,778.3666666666667,932.9333333333333,923.9,860.6333333333333,1173.9
2006-05-01,932.3225806451613,739.6903057158571,650.1612903225806,739.6903057158571,805.5806451612904,793.3548387096774,1063.967741935484
2006-06-01,676.8333333333334,523.8371851409817,473.1333333333333,523.8371851409817,569.4666666666667,628.6666666666666,775.7
2006-07-01,541.9677419354839,407.6439158516324,382.35483870967744,407.6439158516324,434.7741935483871,518.3870967741935,570.0322580645161
2006-08-01,470.0967741935484,337.7792923746558,340.9032258064516,337.7792923746558,369.5483870967742,468.8709677419355,432.38709677419354
2006-09-01,445.46666666666664,314.9,327.53333333333336,314.9,351.1333333333333,447.1333333333333,329.23333333333335
2006-10-01,506.64516129032256,375.38709677419354,367.19354838709677,375.38709677419354,427.8709677419355,478.6774193548387,514.1612903225806
2006-11-01,593.9666666666667,443.26666666666665,418.26666666666665,443.26666666666665,478.1,540.4333333333333,599.1666666666666
2006-12-01,720.0,553.2258064516129,478.7741935483871,553.2258064516129,473.7096774193548,576.483870967742,760.3225806451613
2007-01-01,880.6451612903226,685.3548387096774,573.8387096774194,685.3548387096774,617.2258064516129,652.3225806451613,960.8064516129032
2007-02-01,1093.857142857143,897.1071428571429,719.6428571428571,897.1071428571429,824.0,767.1071428571429,979.2321428571429
2007-03-01,1111.3870967741937,907.4193548387096,754.8387096774194,907.4193548387096,818.516129032258,812.3870967741935,1067.035293335669
2007-04-01,910.3166666666667,727.2666666666667,628.8,727.2666666666667,751.0080055535747,743.0833333333334,950.7333333333333
2007-05-01,734.983870967742,578.9906101867936,517.4677419354839,578.9906101867936,614.3476893157754,656.7903225806451,807.1935483870968
2007-06-01,583.6,433.78333333333336,417.95,433.78333333333336,478.1,556.9166666666666,638.0666666666667
2007-07-01,491.78258385299387,353.3709677419355,355.3709677419355,353.3709677419355,389.2096774193548,481.48387096774195,506.61290322580646
2007-08-01,451.5510513529581,319.0563809246728,328.0,319.0563809246728,350.33870967741933,449.98387096774195,413.93548387096774
2007-09-01,429.53333333333336,313.6241287604338,314.21666666666664,313.6241287604338,331.55,435.96666666666664,316.1666666666667
2007-10-01,441.5483870967742,312.8045177822252,324.83870967741933,312.8045177822252,339.2903225806452,443.48387096774195,295.5967741935484
2007-11-01,484.1666666666667,360.52542275566304,357.71666666666664,360.52542275566304,381.71666666666664,468.93333333333334,354.5
2007-12-01,665.241935483871,504.5806451612903,453.1774193548387,504.5806451612903,498.16129032258067,563.8064516129032,569.6774193548387
2008-01-01,810.6612903225806,640.0645161290323,547.2258064516129,640.0645161290323,608.3870967741935,633.2096774193549,721.6774193548387
2008-02-01,1094.8620689655172,912.0689655172414,740.6724137931035,912.0689655172414,835.9310344827586,784.551724137931,1009.8103448275862
2008-03-01,1155.0967741935483,966.4193548387096,795.8064516129032,966.4193548387096,915.8548387096774,837.5645161290323,1122.8225806451612
2008-04-01,1070.85,872.95,733.7166666666667,872.95,862.9414628581069,809.1333333333333,1085.1
2008-05-01,881.9193548387096,699.258064516129,610.6935483870968,699.258064516129,729.8387096774194,726.8387096774194,941.8870967741935
2008-06-01,649.1166666666667,484.6333333333333,452.4,484.6333333333333,524.5333333333333,587.3666666666667,705.7666666666667
2008-07-01,528.0483870967741,382.96774193548384,375.0806451612903,382.96774193548384,417.43391929334905,499.7258064516129,550.4677419354839
2008-08-01,462.9193548387097,324.83870967741933,333.1290322580645,324.83870967741933,356.9193548387097,453.19354838709677,425.80645161290323
2008-09-01,436.65,306.35629033919776,317.1666666666667,306.35629033919776,337.3,439.43333333333334,329.48333333333335
2008-10-01,457.8518114582179,322.5,333.03225806451616,322.5,361.30645161290323,453.758064516129,328.14516129032256
2008-11-01,530.2333333333333,391.0,379.1,391.0,410.2889742297632,499.3833333333333,426.51666666666665
2008-12-01,875.6612903225806,593.983870967742,514.7096774193549,593.983870967742,577.3387096774194,621.0483870967741,697.2258064516129
2009-01-01,992.0483870967741,716.7096774193549,613.9677419354839,716.7096774193549,717.3227010858523,705.516129032258,870.6451612903226
2009-02-01,1016.0357142857143,750.2678571428571,638.75,750.2678571428571,773.5225308906494,730.6607142857143,927.7857142857143
2009-03-01,1116.225806451613,830.0967741935484,703.6774193548387,830.0967741935484,855.0260566212477,796.6129032258065,1057.6774193548388
2009-04-01,1118.8666666666666,834.4833333333333,706.85,834.4833333333333,858.4370482331681,806.6666666666666,1086.7833333333333
2009-05-01,1030.7096774193549,734.5,652.0967741935484,734.5,786.159463227278,789.0483870967741,1071.3548387096773
2009-06-01,784.2833333333333,522.8,488.7,522.8,581.746732118433,641.2833333333333,827.1666666666666
2009-07-01,550.2314313371073,397.0806451612903,388.7096774193548,397.0806451612903,434.4502319196514,531.516129032258,639.3225806451613
2009-08-01,468.6826729329951,328.1290322580645,340.3225806451613,328.1290322580645,371.10953551246223,471.19354838709677,506.6774193548387
2009-09-01,467.18333333333334,320.26666666666665,332.65,320.26666666666665,364.39636813965524,459.3666666666667,407.0
2009-10-01,478.64516129032256,336.14516129032256,341.8709677419355,336.14516129032256,375.5785571517813,463.14516129032256,349.56451612903226
2009-11-01,563.6666666666666,399.05,379.4,399.05,431.32862617488064,491.7,404.23333333333335
2009-12-01,765.1451612903226,572.1935483870968,490.46774193548384,572.1935483870968,581.7474521561711,579.9516129032259,603.483870967742
2010-01-01,971.6774193548387,772.6451612903226,639.0967741935484,772.6451612903226,763.5381527654406,705.6935483870968,863.6129032258065
2010-02-01,1096.607142857143,904.3928571428571,737.3442940036077,904.3928571428571,880.5131584700586,776.9107142857143,1002.5714285714286
2010-03-01,1029.741935483871,843.4677419354839,702.8870967741935,843.4677419354839,832.1055045279228,761.9032258064516,978.5322580645161
2010-04-01,987.3666666666667,819.7,692.05,819.7,810.7501272155464,771.85,1006.95
2010-05-01,693.3225806451613,565.832810805193,488.30645161290323,565.832810805193,560.2300284828623,622.7741935483871,749.8064516129032
2010-06-01,569.5333333333333,427.6666666666667,410.4,427.6666666666667,458.1542018121925,547.9166666666666,611.7166666666667
2010-07-01,480.2903225806452,349.5483870967742,352.1774193548387,349.5483870967742,384.7187705121986,481.2258064516129,486.0806451612903
2010-08-01,438.9193548387097,306.241935483871,321.80645161290323,306.241935483871,347.61296895482184,444.5806451612903,374.30645161290323
2010-09-01,420.8666666666667,288.28333333333336,311.2,288.28333333333336,333.45833640204626,431.35,277.73333333333335
2010-10-01,420.7096774193548,292.03225806451616,341.7258064516129,292.03225806451616,356.35885588803336,433.30645161290323,261.0806451612903
2010-11-01,509.43333333333334,371.95,362.6333333333333,371.95,402.1073021424319,478.93333333333334,371.55
2010-12-01,626.9690555965716,494.11290322580646,444.88709677419354,494.11290322580646,504.46667979508425,549.0322580645161,534.9032258064516
2011-01-01,809.6897092688173,660.0322580645161,553.4511682783866,660.0322580645161,647.3918965810271,647.6935483870968,748.6451612903226
2011-02-01,992.6115646761037,826.1343139903745,679.5892857142857,826.1343139903745,803.4255201826488,760.875,974.3214285714286
2011-03-01,1041.487563883652,870.516129032258,724.8870967741935,870.516129032258,853.7198459775761,800.758064516129,1053.758064516129
2011-04-01,1031.4666732339558,861.4166666666666,731.7666666666667,861.4166666666666,855.4037541152699,818.3090708677373,1099.8666666666666
2011-05-01,757.4179295600959,612.566907042408,548.0322580645161,612.566907042408,625.528069961797,701.4677419354839,901.8225806451613
2011-06-01,570.1148598146269,442.4864926672345,411.9166666666667,442.4864926672345,460.5957481720491,564.6,667.7
2011-07-01,483.07676285827466,363.4516129032258,358.6290322580645,363.4516129032258,391.3463739575138,496.5,541.4516129032259
2011-08-01,429.71885057758783,315.0,325.6290322580645,315.0,348.64696421601485,452.69354838709677,425.33870967741933
2011-09-01,407.4182983577468,294.75,314.0,294.75,332.4060332892651,440.3,322.03333333333336
2011-10-01,450.0389077177694,333.4516129032258,334.30645161290323,333.4516129032258,362.02178921949,456.98387096774195,326.6774193548387
2011-11-01,572.2221324169669,444.4,413.1043612801198,444.4,462.1963241117844,535.5833333333334,508.31666666666666
2011-12-01,693.3467247686511,554.3870967741935,480.258064516129,554.3870967741935,553.3696348621952,588.8225806451613,629.8870967741935
2012-01-01,944.4521861242005,782.4032258064516,643.1935483870968,782.4032258064516,759.9810434644527,728.0967741935484,911.5967741935484
2012-02-01,1071.3747566800203,897.6551724137931,741.0344827586207,897.6551724137931,875.9030526723755,828.2413793103449,1100.948275862069
2012-03-01,1044.649251096023,873.3870967741935,728.016129032258,873.3870967741935,857.1207968466847,827.741935483871,1117.2903225806451
2012-04-01,969.55,785.9666666666667,659.7291329344308,785.9666666666667,779.3138018243534,762.6166666666667,1014.5833333333334
2012-05-01,773.1451612903226,609.3551417036746,533.7258064516129,609.3551417036746,618.9133400358397,651.4516129032259,762.3717721033878
2012-06-01,632.5833333333334,489.51666666666665,452.78333333333336,489.51666666666665,511.48388915907327,577.8666666666667,709.5666666666667
2012-07-01,525.3709677419355,384.8225806451613,375.241935483871,384.8225806451613,416.777973501836,501.55015615179394,568.4193548387096
2012-08-01,456.0806451612903,322.5954367735859,324.48987287389195,322.5954367735859,355.52230461411943,456.11290322580646,444.88709677419354
2012-09-01,426.01666666666665,311.58595686760975,316.5721277142833,311.58595686760975,340.65901703184437,436.3,319.75
2012-10-01,465.5967741935484,331.46774193548384,330.477351059743,331.46774193548384,363.231367281724,464.0967741935484,337.741935483871
2012-11-01,533.1699517428575,395.48333333333335,373.4810281490272,395.48333333333335,418.41348696385705,485.8666666666667,387.4166666666667
2012-12-01,708.8024601784846,539.258064516129,470.06440695369923,539.258064516129,548.8011577439696,584.7702609851897,617.741935483871
2013-01-01,822.2741935483871,646.3387096774194,541.997843581812,646.3387096774194,641.2248179301806,641.8705018559336,732.7903225806451
2013-02-01,1067.517857142857,894.5357142857143,708.7288478205899,894.5357142857143,850.6460457594741,790.0178571428571,1027.0892857142858
2013-03-01,1075.6089185744638,901.5,713.4072376858552,901.5,856.8493145488563,806.2961968378067,1068.8680978534715
2013-04-01,1102.020848322901,925.4833333333333,729.5184927671597,925.4833333333333,877.8194255464964,820.8858685950183,1110.3179100401717
2013-05-01,935.3225806451613,750.1129032258065,611.7101091738101,750.1129032258065,731.6273678889204,748.241935483871,933.4803786277387
2013-06-01,690.3,529.5,463.5092436519959,529.5,538.1722672506093,605.0,661.8244666776478
2013-07-01,549.741935483871,414.4737620393102,386.06283493233235,414.4737620393102,433.7142134005264,520.3870967741935,510.5552092132268
2013-08-01,471.4032258064516,342.93548387096774,338.1810223118274,342.93548387096774,371.4139367104224,470.35483870967744,419.1965471560988
2013-09-01,450.95,324.43333333333334,325.75185482616246,324.43333333333334,355.2154078843927,458.93333333333334,396.96505192364316
2013-10-01,483.0,349.53225806451616,342.612529403392,349.53225806451616,378.3530053759989,464.6774193548387,418.2277503317994
2013-11-01,657.3166666666667,498.0,442.3485264152579,498.0,511.09117756018384,566.0666666666667,605.9758862533498
2013-12-01,798.8225806451613,625.775896100551,528.3758396784684,625.775896100551,623.1694880761987,618.0967741935484,734.6540938856155
2014-01-01,987.3548387096774,802.3693082070811,646.9055569271193,802.3693082070811,775.8949541715336,727.1935483870968,946.6951194025021
2014-02-01,1082.267857142857,894.9642857142857,709.0167487353754,894.9642857142857,854.8806577856146,794.6785714285714,1067.2728157617337
2014-03-01,1263.5645161290322,1062.3548387096773,821.4644998476518,1062.3548387096773,1000.417613735277,912.3870967741935,1281.604540970736
2014-04-01,1196.75,993.6333333333333,775.2995365666426,993.6333333333333,942.7269253284773,877.3983242784149,1206.2160205242758
2014-05-01,947.4354838709677,768.3064516129032,623.9319673627709,768.3064516129032,745.3932403829216,761.983870967742,957.4088516884927
2014-06-01,714.5666666666667,558.3570233373235,482.86077261964846,558.3570233373235,561.3478255848228,622.8166666666667,696.2506496679574
2014-07-01,572.5806451612904,429.1484053387368,396.00355794473415,429.1484053387368,448.41190085224235,526.9032258064516,526.0531487508158
2014-08-01,492.41121414390244,365.798961376531,353.29314138572556,365.798961376531,390.09423490756285,476.16129032258067,438.8103161555787
2014-09-01,466.8833333333333,336.23333333333335,333.6787266799247,336.23333333333335,366.32724855190037,457.8666666666667,403.49860971972623
2014-10-01,459.6679378967446,330.258064516129,329.6647275099451,330.258064516129,360.9310211902598,458.258064516129,400.07993948928913
2014-11-01,520.4833333333333,396.73280785842894,373.9164309312543,396.73280785842894,415.40459879482285,499.1534764202193,479.37777449662224
2014-12-01,679.2096774193549,560.1436253022667,484.1715350982555,560.1436253022667,552.9018009374897,581.0806451612904,657.5014335192309
2015-01-01,750.6856424976274,597.7949201006788,509.4738758462772,597.7949201006788,593.9429862768172,619.241935483871,717.533984810628
2015-02-01,769.4043297687493,728.8035714285714,597.3951648987269,728.8035714285714,674.4854440457799,689.9821428571429,861.4692426145231
2015-03-01,1021.3984164836996,852.2741935483871,680.3388766994115,852.2741935483871,813.8081487988072,779.483870967742,1025.8749724606228
2015-04-01,998.8693228286575,831.8166666666667,666.5961483912508,831.8166666666667,795.9208683493197,765.6218261087854,1000.153737215895
2015-05-01,927.5424882243291,767.0483870967741,623.0868388709814,767.0483870967741,739.2899575067839,729.0967741935484,925.5426932166129
2015-06-01,660.4699143700493,524.5333333333333,460.17279193953675,524.5333333333333,527.2440535727488,595.3333333333334,648.9520407501756
2015-07-01,573.9351422925835,416.5806125933141,387.51350686284866,416.5806125933141,432.2392080148472,516.1451612903226,507.5531361816048
2015-08-01,460.19893628786025,342.6774193548387,338.00766262120374,342.6774193548387,368.2361855377408,460.2258064516129,409.2944017808757
2015-09-01,429.05809347477765,314.4,319.01177452112734,314.4,343.5114896684799,438.53333333333336,371.3952366740439
2015-10-01,434.12389792965513,319.0,322.1019110064923,319.0,347.5335540432879,450.8320977900268,385.6872062782786
2015-11-01,439.1713480205656,323.5833333333333,325.1808513451712,323.5833333333333,351.54104572108565,454.7347873997899,392.18839131712343
2015-12-01,457.9076011732767,340.5967741935484,336.6099501155514,340.5967741935484,366.4169488464709,465.08449626474874,412.4872019115233
2016-01-01,629.2071038480252,496.14516129032256,441.10250363890094,496.14516129032256,502.4225197814204,559.7085369918758,598.0726618948307
2016-02-01,751.8802944220525,607.5384615384615,515.9330474045498,607.5384615384615,599.8205685901856,627.471915167255,730.9764949172064
2016-03-01,842.6133782740443,689.9285714285714,571.2801527533877,689.9285714285714,671.8593350739947,677.5919148616516,829.2764948556077
2016-04-01,827.0908304619974,675.8333333333334,561.8114115559961,675.8333333333334,659.5349970311049,684.6256254391275,826.9228792058922
2016-05-01,586.7552362212472,457.5967741935484,415.20689985200704,457.5967741935484,468.7172818578896,566.66769435642,580.2592860577716
2016-06-01,494.44301223921394,373.77272727272725,358.89652034310035,373.77272727272725,395.4247355812675,491.46864917232256,457.8170619218006
2016-07-01,428.09198649869927,313.52272727272725,318.4224500728315,313.52272727272725,342.74443588948986,448.61466481037274,380.1850382877743
2016-08-01,217.18339253996135,130.12091316055387,194.16605913637022,130.12091316055387,179.18823441779065,339.0065420819467,162.80080426390586
2016-09-01,90.81365687759352,302.1666666666667,310.7938028535265,302.1666666666667,245.01702523605545,424.96666666666664,340.60862483464
2016-10-01,73.35029275512248,264.1091487388324,284.94912799523684,264.1091487388324,218.14329136334925,439.46774193548384,330.85976988706767
2016-11-01,601.4733549310495,391.74631842134227,370.20363866661285,391.7463184213422,402.8763691355887,489.9166666666667,466.70164887191487
2016-12-01,668.1420385082338,531.5,464.8527812543286,531.5,533.3354409230014,573.9373555757453,633.5100556522781
